surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
600.0,14,5.0,3.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1150000.0
600.0,28,5.0,3.0,1.0,0.0,0,0.0,1.0,1.0,0.0,550000.0
593.0,14,4.0,4.0,1.0,1.0,1,0.0,1.0,1.0,0.0,1675000.0
587.0,14,5.0,3.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1600000.0
587.0,41,5.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,850000.0
585.0,28,4.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,990000.0
580.0,14,5.0,3.0,1.0,0.0,0,0.0,0.0,1.0,0.0,2000000.0
550.0,14,4.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1500000.0
550.0,14,5.0,4.0,1.0,0.0,0,0.0,0.0,1.0,0.0,980000.0
546.0,28,4.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1300000.0
541.0,25,4.0,2.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1050000.0
540.0,14,5.0,3.0,0.0,0.0,0,0.0,1.0,1.0,0.0,1300000.0
534.0,14,5.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,970000.0
530.0,28,5.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,950000.0
519.0,61,4.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,970000.0
506.0,14,5.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1190000.0
500.0,28,3.0,3.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1550000.0
500.0,14,5.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1200000.0
500.0,35,5.0,3.0,0.0,0.0,1,0.0,0.0,1.0,0.0,950000.0
500.0,59,5.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,490000.0
475.0,12,5.0,3.0,1.0,0.0,1,0.0,1.0,1.0,0.0,3500000.0
468.0,14,5.0,2.0,1.0,0.0,0,0.0,1.0,1.0,0.0,850000.0
465.0,14,4.0,3.0,1.0,0.0,0,0.0,0.0,1.0,0.0,980000.0
455.0,25,4.0,3.0,1.0,0.0,0,0.0,1.0,1.0,0.0,390000.0
450.0,14,5.0,3.0,1.0,1.0,1,0.0,1.0,1.0,0.0,1600000.0
450.0,25,4.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,390000.0
442.0,35,5.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,880000.0
420.0,12,4.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,950000.0
420.0,35,5.0,3.0,0.0,0.0,1,0.0,0.0,1.0,0.0,940000.0
417.0,26,5.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,720000.0
400.0,14,5.0,3.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1350000.0
400.0,45,5.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1200000.0
400.0,21,4.0,3.0,1.0,0.0,0,0.0,1.0,1.0,0.0,930000.0
400.0,16,5.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,870000.0
388.0,45,5.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1364000.0
386.0,58,5.0,2.0,1.0,0.0,1,0.0,1.0,1.0,0.0,650000.0
340.0,64,4.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,600000.0
340.0,16,5.0,4.0,0.0,1.0,0,0.0,1.0,1.0,0.0,1400000.0
340.0,33,5.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,700000.0
330.0,12,5.0,4.0,1.0,0.0,0,0.0,1.0,1.0,0.0,1500000.0
323.0,45,5.0,3.0,1.0,1.0,0,0.0,1.0,1.0,0.0,829000.0
320.0,45,5.0,4.0,1.0,1.0,0,0.0,1.0,1.0,1.0,799000.0
317.0,12,5.0,3.0,1.0,0.0,0,0.0,0.0,1.0,0.0,800000.0
315.0,45,4.0,3.0,1.0,0.0,1,0.0,1.0,1.0,1.0,520000.0
300.0,12,3.0,4.0,0.0,1.0,0,0.0,1.0,0.0,0.0,1150000.0
300.0,10,4.0,4.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1150000.0
300.0,35,4.0,3.0,1.0,0.0,0,0.0,1.0,1.0,0.0,750000.0
280.0,12,5.0,4.0,1.0,1.0,0,0.0,1.0,1.0,0.0,1280000.0
280.0,12,5.0,3.0,1.0,1.0,1,0.0,1.0,1.0,0.0,820000.0
280.0,58,5.0,3.0,0.0,0.0,0,0.0,0.0,1.0,0.0,730000.0
277.0,12,5.0,4.0,1.0,1.0,1,0.0,1.0,1.0,0.0,1400000.0
265.0,14,3.0,2.0,1.0,1.0,0,0.0,1.0,1.0,0.0,850000.0
262.0,7,4.0,4.0,1.0,1.0,0,0.0,1.0,1.0,1.0,1650000.0
261.0,65,5.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,520000.0
250.0,28,3.0,4.0,1.0,1.0,0,0.0,1.0,1.0,0.0,850000.0
250.0,16,5.0,3.0,0.0,1.0,0,0.0,0.0,1.0,0.0,680000.0
250.0,28,4.0,3.0,1.0,0.0,0,0.0,1.0,1.0,1.0,530000.0
248.0,28,5.0,4.0,1.0,0.0,0,0.0,1.0,1.0,1.0,570000.0
240.0,45,5.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,250000.0
237.0,28,5.0,2.0,0.0,0.0,0,0.0,1.0,1.0,1.0,900000.0
235.0,45,3.0,1.0,1.0,0.0,0,0.0,1.0,0.0,0.0,210000.0
230.0,16,4.0,2.0,1.0,0.0,0,0.0,1.0,1.0,0.0,750000.0
230.0,45,5.0,3.0,1.0,0.0,1,0.0,0.0,0.0,0.0,450000.0
230.0,45,5.0,2.0,1.0,0.0,0,0.0,1.0,1.0,0.0,430000.0
221.0,65,5.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,249000.0
219.0,12,5.0,3.0,1.0,0.0,0,0.0,1.0,1.0,1.0,1150000.0
218.0,14,4.0,3.0,1.0,0.0,0,0.0,1.0,1.0,1.0,490000.0
209.0,16,4.0,2.0,1.0,0.0,0,0.0,1.0,1.0,0.0,450000.0
200.0,28,4.0,2.0,1.0,0.0,0,0.0,1.0,1.0,0.0,480000.0
200.0,12,5.0,3.0,0.0,0.0,0,0.0,1.0,1.0,0.0,385000.0
200.0,43,4.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,198000.0
185.0,16,5.0,3.0,1.0,0.0,1,0.0,1.0,1.0,0.0,750000.0
180.0,28,3.0,2.0,0.0,0.0,0,0.0,0.0,1.0,0.0,310000.0
165.0,62,3.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,270000.0
160.0,64,3.0,2.0,0.0,0.0,1,0.0,0.0,1.0,1.0,190000.0
150.0,58,5.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,450000.0
