surface,city,rooms,bathrooms,parking,pool,vue_panoramique,jardin,climatisation,chauffage_central,ascenseur,price
121.0,63,4.0,1.0,,,,,,,,140000.0
260.0,16,4.0,3.0,,,,,,,,840000.0
100.0,28,3.0,1.0,,,,,,,,300000.0
74.0,52,2.0,1.0,,,,,,,,180000.0
75.0,83,3.0,1.0,,,,,,,,110000.0
165.0,28,4.0,1.0,,,,,,,,310000.0
140.0,31,3.0,2.0,,,,,,,,275000.0
80.0,31,2.0,1.0,,,,,,,,173000.0
100.0,28,3.0,1.0,,,,,,,,265000.0
152.0,72,3.0,1.0,,,,,,,,260000.0
67.0,32,1.0,1.0,,,,,,,,160000.0
74.0,52,3.0,1.0,,,,,,,,180000.0
135.0,31,3.0,1.0,,,,,,,,345000.0
125.0,16,2.0,2.0,,,,,,,,312000.0
96.0,16,3.0,1.0,,,,,,,,165000.0
91.0,72,2.0,1.0,,,,,,,,185000.0
63.0,16,1.0,1.0,,,,,,,,175000.0
100.0,31,2.0,1.0,,,,,,,,250000.0
133.0,31,2.0,1.0,,,,,,,,356000.0
81.0,31,2.0,1.0,,,,,,,,260000.0
85.0,28,2.0,1.0,,,,,,,,150000.0
112.0,83,3.0,1.0,,,,,,,,185000.0
50.0,83,2.0,1.0,,,,,,,,68000.0
100.0,16,3.0,1.0,,,,,,,,270000.0
250.0,16,3.0,1.0,,,,,,,,950000.0
186.0,31,4.0,2.0,,,,,,,,380000.0
70.0,16,2.0,1.0,,,,,,,,170000.0
124.0,32,2.0,2.0,,,,,,,,229400.0
160.0,16,3.0,2.0,,,,,,,,270000.0
128.0,16,2.0,1.0,,,,,,,,360000.0
131.0,16,2.0,1.0,,,,,,,,181000.0
144.0,16,2.0,1.0,,,,,,,,430000.0
110.0,72,3.0,1.0,,,,,,,,120000.0
140.0,32,3.0,1.0,,,,,,,,290000.0
96.0,28,3.0,2.0,,,,,,,,220000.0
100.0,72,2.0,1.0,,,,,,,,220000.0
70.0,16,1.0,1.0,,,,,,,,195000.0
116.0,78,2.0,2.0,,,,,,,,310000.0
222.0,31,4.0,2.0,,,,,,,,530000.0
170.0,31,3.0,2.0,,,,,,,,415000.0
200.0,31,3.0,2.0,,,,,,,,530000.0
105.0,32,2.0,1.0,,,,,,,,205000.0
106.0,16,2.0,1.0,,,,,,,,240000.0
113.0,16,3.0,1.0,,,,,,,,220000.0
31.0,45,1.0,1.0,,,,,,,,95000.0
94.0,32,2.0,1.0,,,,,,,,130000.0
105.0,32,2.0,1.0,,,,,,,,215000.0
100.0,83,3.0,1.0,,,,,,,,107000.0
157.0,31,4.0,3.0,,,,,,,,360000.0
200.0,31,3.0,3.0,,,,,,,,485000.0
150.0,31,3.0,2.0,,,,,,,,395000.0
205.0,32,3.0,2.0,,,,,,,,350000.0
205.0,32,2.0,2.0,,,,,,,,350000.0
111.0,31,2.0,1.0,,,,,,,,220000.0
169.0,31,3.0,2.0,,,,,,,,360000.0
130.0,72,3.0,2.0,,,,,,,,245000.0
135.0,28,3.0,2.0,,,,,,,,335000.0
